timestamp,bottle,vibration_index_red,time_red,fill_level_grams_red,recipe,temperature_C_red,final_weight_grams
2025-06-04T11:53:43.954643,49032183,-1.5491823881206486,1749038025,0,29,24.806753245987835,0
2025-06-04T11:53:47.937222,49032185,0.9480743295517797,1749038029,0,29,24.885093559281984,0
2025-06-04T11:53:51.942303,49032187,-1.5340413209327224,1749038033,0,29,25.00006502725467,0
2025-06-04T11:53:55.942591,49032189,-2.453647254891983,1749038037,0,29,25.238725221150556,0
2025-06-04T11:53:59.942049,49032191,0.6647992691682845,1749038041,0,29,25.761634430657075,0
2025-06-04T11:54:03.938770,49032193,-2.2406567386240965,1749038045,0,29,25.704791887018224,0
2025-06-04T11:54:07.942895,49032195,-4.593902341567222,1749038049,0,29,24.99301834892676,0
2025-06-04T11:54:11.953465,49032197,1.9997964521678995,1749038053,0,29,25.123362346708774,0
2025-06-04T11:54:15.944098,49032199,-2.562865145125393,1749038057,0,29,25.57111442163837,0
2025-06-04T11:54:19.938846,49032201,-0.3862387537670031,1749038061,0,29,24.7115292603283,0
2025-06-04T11:54:23.938687,49032203,1.493386947064387,1749038065,0,29,25.63100177481552,0
2025-06-04T11:54:27.944145,49032205,1.273280864163965,1749038069,0,29,25.550623555389382,0
2025-06-04T11:54:31.958861,49032207,0.08725773398130343,1749038073,0,29,25.296411692604995,0
2025-06-04T11:54:35.944110,49032209,-2.001664738247655,1749038077,0,29,25.170094884357415,0
2025-06-04T11:54:39.945045,49032211,0.9699668944061273,1749038081,0,29,25.195509644935893,0
2025-06-04T11:54:43.948820,49032213,-2.1239813232038287,1749038085,0,29,24.643838820492082,0
2025-06-04T11:54:47.946821,49032215,-2.8725065260336606,1749038089,0,29,25.70777004179635,0
2025-06-04T11:54:51.945471,49032217,-0.49789903219853926,1749038093,0,29,26.20176614773702,0
2025-06-04T11:54:55.945644,49032219,-2.339943718116878,1749038097,0,29,24.53567092569706,0
2025-06-04T11:54:59.946610,49032221,-1.8261525860163559,1749038101,0,29,26.545916483536107,0
2025-06-04T11:55:03.954101,49032223,0.362793284552005,1749038105,0,29,24.304128074738774,0
2025-06-04T11:55:07.940511,49032225,0.9419606419766353,1749038109,0,29,23.62925547129895,0
2025-06-04T11:55:11.946604,49032227,1.8026021795066711,1749038113,0,29,25.614757307104437,0
2025-06-04T11:55:15.947789,49032229,0.7026457135698081,1749038117,0,29,26.3525964237971,0
2025-06-04T11:55:19.941723,49032231,1.2758213052154375,1749038121,0,29,26.203168100824914,0
2025-06-04T11:55:23.946191,49032233,-2.9950494775468925,1749038125,0,29,24.870215494441705,0
2025-06-04T11:55:27.943149,49032235,-4.422524103851742,1749038129,0,29,24.406218167248376,0
2025-06-04T11:55:31.947411,49032237,-1.834263637543252,1749038133,0,29,25.476590905890372,0
2025-06-04T11:55:35.947057,49032239,1.5489068726632027,1749038137,0,29,26.193601568294337,0
2025-06-04T11:55:39.948154,49032241,1.2008863156377885,1749038141,0,29,27.659296326786368,0
2025-06-04T11:55:43.947872,49032243,-1.5826016042405442,1749038145,0,29,22.393395564699894,0
2025-06-04T11:55:47.948941,49032245,2.78187422262873,1749038149,0,29,24.029971627407928,0
2025-06-04T11:55:51.947946,49032247,-1.6408024114021131,1749038153,0,29,24.098280216576025,0
2025-06-04T11:55:55.948649,49032249,-2.8362089848201038,1749038157,0,29,24.59574422894855,0
2025-06-04T11:55:59.949978,49032251,-1.2670214977827783,1749038161,0,29,25.190210077580474,0
2025-06-04T11:56:03.949263,49032253,-1.3791978543895738,1749038165,0,29,25.011736843867332,0
2025-06-04T11:56:07.948568,49032255,-3.7780354802167935,1749038169,800,29,24.929510914520012,800
2025-06-04T11:56:11.949605,49032257,264.12446288854426,1749038173,786.6926351224165,29,24.894791076716785,786.6926351224165
2025-06-04T11:56:15.950666,49032259,263.1299110176767,1749038177,773.5837182426607,29,27.1127964990982,773.5837182426607
2025-06-04T11:56:19.949861,49032261,263.49058295780736,1749038181,760.3176649468794,29,25.419701918401028,760.3176649468794
